Title,Cinema Name,Friday 08,Monday 11,Saturday 09,Sunday 10,Tuesday 12
Saffah El Tagammou,Univrsal Cinema,"01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM"
Saffah El Tagammou,Vox City Center Cinema,08:15 PM,09:45 PM,10:00 PM,07:30 PM,07:30 PM
Saffah El Tagammou,Vox City Centre Almaza Cinema,"05:30 PM, 10:30 PM, 12:15 PM","02:30 PM, 07:30 PM","02:30 PM, 07:30 PM","05:00 PM, 10:00 PM, 12:00 PM","05:00 PM, 10:00 PM, 12:00 PM"
Saffah El Tagammou,Vox Mall of Egypt Cinema,"01:30 PM, 03:00 PM, 06:15 PM, 07:45 PM, 11:00 PM","02:30 PM, 07:20 PM","02:30 PM, 07:20 PM","01:45 PM, 05:00 PM, 06:30 PM, 09:45 PM, 12:15 PM","01:45 PM, 05:00 PM, 06:30 PM, 09:45 PM, 12:15 PM"
Tallaqni,almasa Matrouh Cinema,12:00 AM,12:00 AM,12:00 AM,12:00 AM,12:00 AM
The Devil Wears Prada 2,Al-Rehab Theater Cinema,"06:45 PM, 10:30 AM","06:45 PM, 10:30 AM","06:45 PM, 10:30 AM","06:45 PM, 10:30 AM","06:45 PM, 10:30 AM"
The Devil Wears Prada 2,Al.Karawan Port Said Cinema,"04:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","04:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","04:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","04:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","04:00 PM, 08:00 PM, 10:00 AM, 12:00 PM"
The Devil Wears Prada 2,Arkan Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
The Devil Wears Prada 2,Arkan VIP Cinema,"01:00 AM, 05:00 PM, 10:30 PM","01:00 AM, 05:00 PM, 10:30 PM","01:00 AM, 05:00 PM, 10:30 PM","01:00 AM, 05:00 PM, 10:30 PM","01:00 AM, 05:00 PM, 10:30 PM"
The Devil Wears Prada 2,Cairo Festival Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
The Devil Wears Prada 2,Cairo Festival VIP Scene C...,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
The Devil Wears Prada 2,City Stars Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM"
The Devil Wears Prada 2,Dandy Mall Cinema,"09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM"
The Devil Wears Prada 2,District 5 Scene Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM"
The Devil Wears Prada 2,Galaxy Cineplex Mall of Ara...,"01:00 AM, 01:00 PM, 03:30 PM, 06:00 PM, 08:15 PM, 10:30 AM, 10:45 PM","01:00 AM, 01:00 PM, 03:30 PM, 06:00 PM, 08:15 PM, 10:30 AM, 10:45 PM","01:00 AM, 01:00 PM, 03:30 PM, 06:00 PM, 08:15 PM, 10:30 AM, 10:45 PM","01:00 AM, 01:00 PM, 03:30 PM, 06:00 PM, 08:15 PM, 10:30 AM, 10:45 PM","01:00 AM, 01:00 PM, 03:30 PM, 06:00 PM, 08:15 PM, 10:30 AM, 10:45 PM"
The Devil Wears Prada 2,Galaxy ElMaadi Cinema,"01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM"
The Devil Wears Prada 2,Galaxy Mall of University C...,05:30 PM,05:30 PM,05:30 PM,05:30 PM,05:30 PM
The Devil Wears Prada 2,Galaxy Tanta Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 10:30 AM"
The Devil Wears Prada 2,Golden Stars Elite Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM"
The Devil Wears Prada 2,Golden Stars VIP Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM"
The Devil Wears Prada 2,Grand Hurghada Cinema,"01:30 PM, 04:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 09:30 PM, 12:00 AM"
The Devil Wears Prada 2,Green Plaza Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 10:00 PM, 11:00 AM, 12:30 AM"
The Devil Wears Prada 2,Madinaty Cinema,"01:00 PM, 04:00 PM, 06:30 PM, 07:00 PM, 08:30 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 06:30 PM, 07:00 PM, 08:30 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 06:30 PM, 07:00 PM, 08:30 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 06:30 PM, 07:00 PM, 08:30 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 06:30 PM, 07:00 PM, 08:30 PM, 09:30 PM, 10:30 AM, 12:00 AM"
The Devil Wears Prada 2,Nile City Cinema,"01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 11:00 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 11:00 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 11:00 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 11:00 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 11:00 PM, 12:00 AM, 12:30 PM"
The Devil Wears Prada 2,Nile View Banha Cinema,"03:15 PM, 10:15 AM, 12:30 PM","03:15 PM, 10:15 AM, 12:30 PM","03:15 PM, 10:15 AM, 12:30 PM","03:15 PM, 10:15 AM, 12:30 PM","03:15 PM, 10:15 AM, 12:30 PM"
The Devil Wears Prada 2,Premiere Americana Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
The Devil Wears Prada 2,Premiere Point 90 Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
The Devil Wears Prada 2,San Stefano Mall Cinema,"01:00 PM, 04:00 PM, 07:00 PM, 08:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 08:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 08:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 08:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 08:00 PM, 09:30 PM, 10:30 AM, 12:00 AM"
The Devil Wears Prada 2,Sea cinema Arabella Cinema,"01:00 AM, 03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 10:30 PM, 12:30 PM","01:00 AM, 03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 10:30 PM, 12:30 PM","01:00 AM, 03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 10:30 PM, 12:30 PM","01:00 AM, 03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 10:30 PM, 12:30 PM","01:00 AM, 03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 10:30 PM, 12:30 PM"
The Devil Wears Prada 2,Sea cinema El-gouna Cinema,"07:00 PM, 10:00 PM, 12:45 AM","07:00 PM, 10:00 PM, 12:45 AM","07:00 PM, 10:00 PM, 12:45 AM","07:00 PM, 10:00 PM, 12:45 AM","07:00 PM, 10:00 PM, 12:45 AM"
The Devil Wears Prada 2,Sun City Cinema,"01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM"
The Devil Wears Prada 2,Sun City VIP Cinema,"01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM"
The Devil Wears Prada 2,VIP District 5 Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
The Devil Wears Prada 2,Vox City Center Cinema,"02:15 PM, 05:00 PM, 07:30 PM, 10:30 PM, 11:30 AM","02:30 PM, 06:30 PM, 08:45 PM, 11:45 AM","02:30 PM, 06:15 PM, 08:15 PM, 11:45 AM","02:45 PM, 06:15 PM, 08:15 PM, 11:45 AM","02:45 PM, 06:15 PM, 08:15 PM, 12:00 PM"
The Devil Wears Prada 2,Vox City Centre Almaza Cinema,"01:00 PM, 02:00 PM, 03:00 PM, 04:45 PM, 07:30 PM, 09:00 PM, 10:15 PM, 11:15 AM","01:15 PM, 02:45 PM, 04:00 PM, 04:45 PM, 06:45 PM, 08:30 PM, 09:30 PM","01:00 PM, 01:15 PM, 04:00 PM, 04:45 PM, 06:45 PM, 09:30 PM","01:15 PM, 02:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 07:45 PM, 09:30 PM, 12:00 PM","01:15 PM, 02:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 07:45 PM, 09:30 PM, 12:00 PM"
The Devil Wears Prada 2,Vox Mall of Egypt Cinema,"01:00 PM, 02:15 PM, 03:00 PM, 03:45 PM, 05:00 PM, 06:30 PM, 07:45 PM, 09:00 PM, 09:15 PM, 10:15 AM, 10:30 PM, 11:30 AM","01:00 PM, 02:45 PM, 03:45 PM, 04:45 PM, 05:30 PM, 06:30 PM, 07:45 PM, 08:15 PM, 09:15 PM, 12:00 PM","01:00 PM, 02:30 PM, 03:00 PM, 03:45 PM, 05:15 PM, 05:45 PM, 06:30 PM, 08:00 PM, 09:15 PM, 11:45 AM","01:00 PM, 01:45 PM, 02:45 PM, 03:45 PM, 05:30 PM, 06:30 PM, 07:45 PM, 08:15 PM, 09:15 PM, 12:00 PM","01:00 PM, 01:45 PM, 02:45 PM, 03:45 PM, 05:30 PM, 06:30 PM, 07:45 PM, 08:15 PM, 09:15 PM, 12:00 PM"
The Devil Wears Prada 2,Zamalek Cinema,"01:15 PM, 07:00 PM","01:15 PM, 07:00 PM","01:15 PM, 07:00 PM","01:15 PM, 07:00 PM","01:15 PM, 07:00 PM"
The Devil Wears Prada 2,Zawya Cinema,07:00 PM,"04:30 PM, 07:00 PM","02:00 PM, 09:30 PM","02:00 PM, 09:30 PM","04:30 PM, 09:30 PM"
The Devil Wears Prada 2,altahrir Cinema,"02:15 PM, 07:15 PM, 12:15 AM","02:15 PM, 07:15 PM, 12:15 AM","02:15 PM, 07:15 PM, 12:15 AM","02:15 PM, 07:15 PM, 12:15 AM","02:15 PM, 07:15 PM, 12:15 AM"
The Sheep Detectives,Arkan Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM"
The Sheep Detectives,Cairo Festival Scene Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM"
The Sheep Detectives,City Stars Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:15 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:15 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:15 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:15 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:15 AM"
The Sheep Detectives,Dandy Mall Cinema,"09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM","09:30 PM, 12:00 AM"
The Sheep Detectives,District 5 Scene Cinema,"01:00 PM, 03:15 PM, 06:00 PM, 10:30 AM","01:00 PM, 03:15 PM, 06:00 PM, 10:30 AM","01:00 PM, 03:15 PM, 06:00 PM, 10:30 AM","01:00 PM, 03:15 PM, 06:00 PM, 10:30 AM","01:00 PM, 03:15 PM, 06:00 PM, 10:30 AM"
The Sheep Detectives,Galaxy Cineplex Mall of Ara...,"01:30 PM, 04:00 PM, 07:00 PM, 11:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 11:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 11:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 11:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 11:00 AM"
The Sheep Detectives,Grand Hurghada Cinema,"01:30 PM, 04:00 PM","01:30 PM, 04:00 PM","01:30 PM, 04:00 PM","01:30 PM, 04:00 PM","01:30 PM, 04:00 PM"
The Sheep Detectives,Madinaty Cinema,"01:00 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:00 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:00 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:00 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM","01:00 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:30 AM"
The Sheep Detectives,Nile View Banha Cinema,"03:45 PM, 10:30 AM, 12:45 PM","03:45 PM, 10:30 AM, 12:45 PM","03:45 PM, 10:30 AM, 12:45 PM","03:45 PM, 10:30 AM, 12:45 PM","03:45 PM, 10:30 AM, 12:45 PM"
The Sheep Detectives,Premiere Americana Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM"
The Sheep Detectives,Premiere Point 90 Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 11:00 AM"
The Sheep Detectives,Renaissance Smouha Complex ...,"04:15 PM, 08:15 PM, 12:15 AM, 12:15 PM","04:15 PM, 08:15 PM, 12:15 AM, 12:15 PM","04:15 PM, 08:15 PM, 12:15 AM, 12:15 PM","04:15 PM, 08:15 PM, 12:15 AM, 12:15 PM","04:15 PM, 08:15 PM, 12:15 AM, 12:15 PM"
The Sheep Detectives,San Stefano Mall Cinema,"03:30 PM, 05:30 PM, 10:30 PM","03:30 PM, 05:30 PM, 10:30 PM","03:30 PM, 05:30 PM, 10:30 PM","03:30 PM, 05:30 PM, 10:30 PM","03:30 PM, 05:30 PM, 10:30 PM"
The Sheep Detectives,Sea cinema Amir Cinema,"03:30 PM, 09:30 PM, 10:30 AM","03:30 PM, 09:30 PM, 10:30 AM","03:30 PM, 09:30 PM, 10:30 AM","03:30 PM, 09:30 PM, 10:30 AM","03:30 PM, 09:30 PM, 10:30 AM"
The Sheep Detectives,Sea cinema Arabella Cinema,"02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 11:00 AM, 12:00 AM","02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 11:00 AM, 12:00 AM","02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 11:00 AM, 12:00 AM","02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 11:00 AM, 12:00 AM","02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 11:00 AM, 12:00 AM"
The Sheep Detectives,Sun City Cinema,"01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM"
The Sheep Detectives,Vox City Center Cinema,"01:10 PM, 10:00 PM, 10:30 AM","05:10 PM, 11:30 AM","05:00 PM, 11:15 AM","08:45 PM, 12:35 PM","09:05 PM, 12:35 PM"
The Sheep Detectives,Vox City Centre Almaza Cinema,"04:30 PM, 10:00 PM, 11:00 AM","06:00 PM, 12:30 PM","06:00 PM, 12:30 PM","03:30 PM, 09:00 PM","03:30 PM, 09:00 PM"
The Sheep Detectives,Vox Mall of Egypt Cinema,"02:30 PM, 05:00 PM, 09:15 PM, 12:00 PM","01:15 PM, 03:45 PM, 07:30 PM","01:15 PM, 03:45 PM, 07:30 PM","01:15 PM, 03:45 PM, 08:00 PM","01:15 PM, 03:45 PM, 08:00 PM"
The Sheep Detectives,altahrir Cinema,"02:15 PM, 04:45 PM, 11:45 AM","02:15 PM, 04:45 PM, 11:45 AM","02:15 PM, 04:45 PM, 11:45 AM","02:15 PM, 04:45 PM, 11:45 AM","02:15 PM, 04:45 PM, 11:45 AM"
The Super Mario Galaxy Movie,Cairo Festival Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 07:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 07:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 07:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 07:30 PM, 10:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 07:30 PM, 10:30 AM"
The Super Mario Galaxy Movie,Dandy Mall Cinema,"02:15 PM, 10:30 AM, 12:15 PM","02:15 PM, 10:30 AM, 12:15 PM","02:15 PM, 10:30 AM, 12:15 PM","02:15 PM, 10:30 AM, 12:15 PM","02:15 PM, 10:30 AM, 12:15 PM"
The Super Mario Galaxy Movie,Madinaty Cinema,"01:00 PM, 04:00 PM, 10:30 AM","01:00 PM, 04:00 PM, 10:30 AM","01:00 PM, 04:00 PM, 10:30 AM","01:00 PM, 04:00 PM, 10:30 AM","01:00 PM, 04:00 PM, 10:30 AM"
The Super Mario Galaxy Movie,Premiere Point 90 Cinema,"01:30 PM, 04:00 PM, 06:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 11:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 11:00 AM"
The Super Mario Galaxy Movie,San Stefano Mall Cinema,"01:00 PM, 10:30 AM","01:00 PM, 10:30 AM","01:00 PM, 10:30 AM","01:00 PM, 10:30 AM","01:00 PM, 10:30 AM"
The Super Mario Galaxy Movie,Sea cinema Arabella Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM"
The Super Mario Galaxy Movie,Vox City Center Cinema,11:20 AM,10:45 AM,10:45 AM,,
The Super Mario Galaxy Movie,Vox City Centre Almaza Cinema,"03:00 PM, 05:30 PM, 08:00 PM, 10:30 PM, 12:30 PM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM"
The Super Mario Galaxy Movie,Vox Mall of Egypt Cinema,"01:45 PM, 04:00 PM, 06:15 PM, 08:30 PM, 10:00 AM, 11:30 AM","02:15 PM, 04:30 PM, 06:45 PM, 12:00 PM","02:15 PM, 04:30 PM, 06:45 PM, 12:00 PM","02:45 PM, 05:00 PM, 07:15 PM, 12:30 PM","02:45 PM, 05:00 PM, 07:15 PM, 12:30 PM"
